icao24,callsign,paese,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,timestamp_raccolta
3420ca,IBE0942 ,Spain,1787667970,1787667972,9.9865,45.255,10363.2,False,203.24,268.98,-0.33,,10828.02,1000,False,0,2026-08-25 14:26:15.818294
47c98d,IGO68N  ,Norway,1787667972,1787667972,12.0506,45.5117,11574.78,False,225.82,305.36,-0.33,,12077.7,5503,False,0,2026-08-25 14:26:15.818294
39cead,TVF63YH ,France,1787667855,1787667855,16.405,40.9894,5250.18,False,240.89,77.42,-14.63,,5654.04,1000,False,0,2026-08-25 14:26:15.818294
39cea5,TVF25YN ,France,1787667972,1787667972,14.0471,42.1197,12489.18,False,249.16,92.13,0.33,,13091.16,0202,False,0,2026-08-25 14:26:15.818294
407e5f,EZY41BY ,United Kingdom,1787667971,1787667972,13.7925,46.7566,10972.8,False,212.33,294.02,0.0,,11399.52,5627,False,0,2026-08-25 14:26:15.818294
46dca2,SEH6EV  ,Greece,1787667972,1787667972,18.1058,40.6996,11879.58,False,245.14,141.9,-0.65,,12512.04,7640,False,0,2026-08-25 14:26:15.818294
44065c,AUA42R  ,Austria,1787667972,1787667972,12.7884,46.5973,10355.58,False,218.27,225.57,0.0,,10759.44,1000,False,0,2026-08-25 14:26:15.818294
440611,EJU49XD ,Austria,1787667971,1787667972,8.8122,44.9313,3307.08,False,161.7,357.45,-10.08,,3482.34,1000,False,0,2026-08-25 14:26:15.818294
3949c4,FGSOE   ,France,1787667908,1787667908,7.2126,43.7754,419.1,False,60.42,195.81,-10.73,,472.44,,False,0,2026-08-25 14:26:15.818294
a519b8,DAL213  ,United States,1787667970,1787667972,11.0004,42.2827,10363.2,False,216.28,306.49,0.0,,10934.7,2013,False,0,2026-08-25 14:26:15.818294
440631,EJU75RH ,Austria,1787667972,1787667972,11.3246,46.636,11285.22,False,219.38,172.72,0.0,,11704.32,1000,False,0,2026-08-25 14:26:15.818294
48c1a5,RYR4BD  ,Poland,1787667972,1787667972,7.9661,43.9727,10972.8,False,253.66,46.73,0.0,,11498.58,1000,False,0,2026-08-25 14:26:15.818294
44061c,EJU59TY ,Austria,1787667972,1787667972,8.5001,43.3683,11879.58,False,202.59,221.71,-0.33,,12451.08,1000,False,0,2026-08-25 14:26:15.818294
4b447d,HBZYJ   ,Switzerland,1787667971,1787667971,7.7785,46.888,1295.4,False,30.21,312.93,-12.03,,1371.6,7000,False,0,2026-08-25 14:26:15.818294
4b448d,HBZYZ   ,Switzerland,1787667971,1787667972,8.8747,46.1539,449.58,False,32.48,86.37,3.58,,480.06,,False,0,2026-08-25 14:26:15.818294
49d13f,TVL5435 ,Czech Republic,1787667972,1787667972,16.0547,45.1215,10668.0,False,249.24,29.42,0.33,,11125.2,1000,False,0,2026-08-25 14:26:15.818294
49d13d,EWG9V   ,Czech Republic,1787667971,1787667972,9.1288,43.2678,3627.12,False,181.17,134.31,-6.18,,3848.1,0410,False,0,2026-08-25 14:26:15.818294
406ae8,TOM7WN  ,United Kingdom,1787667972,1787667972,16.4171,40.6916,11277.6,False,244.93,136.79,0.0,,11910.06,5256,False,0,2026-08-25 14:26:15.818294
48c2b2,RYR2PB  ,Poland,1787667972,1787667972,13.7426,43.8839,11582.4,False,251.88,43.01,0.0,,12108.18,1000,False,0,2026-08-25 14:26:15.818294
4b3041,HBSHD   ,Switzerland,1787667875,1787667875,7.7834,45.5952,1562.1,False,57.83,305.95,-0.98,,1645.92,2000,False,0,2026-08-25 14:26:15.818294
4b3042,HBSHE   ,Switzerland,1787667971,1787667971,7.7883,45.6063,1562.1,False,55.91,296.8,0.98,,1645.92,2000,False,0,2026-08-25 14:26:15.818294
4b3043,HBSHF   ,Switzerland,1787667972,1787667972,7.8436,45.5477,1562.1,False,58.71,331.19,-1.3,,1645.92,2000,False,0,2026-08-25 14:26:15.818294
4b4391,HBZPH   ,Switzerland,1787667953,1787667953,7.2032,46.8903,655.32,False,28.85,111.99,-5.2,,716.28,7000,False,0,2026-08-25 14:26:15.818294
49d034,TVS2207 ,Czech Republic,1787667972,1787667972,17.3439,44.398,10972.8,False,211.33,304.39,0.0,,11490.96,2063,False,0,2026-08-25 14:26:15.818294
71c574,KAL917  ,Republic of Korea,1787667971,1787667972,17.7236,45.2334,11574.78,False,226.09,302.17,0.0,,12092.94,7226,False,0,2026-08-25 14:26:15.818294
600bc4,AHY600  ,Azerbaijan,1787667971,1787667971,14.6521,40.3386,13716.0,False,284.14,103.08,0.0,,14348.46,0203,False,0,2026-08-25 14:26:15.818294
407ae1,FLJ61H  ,United Kingdom,1787667961,1787667969,7.2045,43.6553,,True,0.06,132.19,,,,6343,False,0,2026-08-25 14:26:15.818294
407ac6,TOM7PA  ,United Kingdom,1787667972,1787667972,13.0357,41.2151,10668.0,False,262.3,134.28,0.0,,11269.98,5246,False,0,2026-08-25 14:26:15.818294
342091,IBE08BB ,Spain,1787667970,1787667971,12.5282,46.6866,10355.58,False,216.37,252.0,0.0,,10767.06,1000,False,0,2026-08-25 14:26:15.818294
440425,EJU67FQ ,Austria,1787667949,1787667949,8.7282,45.6113,,True,0.0,348.75,,,,,False,0,2026-08-25 14:26:15.818294
4bb856,PGT1177 ,Turkey,1787667971,1787667972,18.3667,47.0281,10972.8,False,219.4,313.76,-0.33,,11407.14,3247,False,0,2026-08-25 14:26:15.818294
344698,VLG12QL ,Spain,1787667972,1787667972,14.4912,35.849,,True,5.4,315.0,,,,,False,0,2026-08-25 14:26:15.818294
4bb86a,PGT140N ,Turkey,1787667971,1787667971,18.2537,44.264,11277.6,False,246.81,125.41,0.33,,11826.24,4701,False,0,2026-08-25 14:26:15.818294
4402ac,EJU81JW ,Austria,1787667971,1787667972,9.5597,43.9284,9144.0,False,199.61,341.52,0.0,,9639.3,1000,False,0,2026-08-25 14:26:15.818294
469e41,SEH7GA  ,Greece,1787667971,1787667971,9.8385,46.5963,11277.6,False,253.5,130.8,0.0,,11719.56,0540,False,0,2026-08-25 14:26:15.818294
469e42,SEH9HE  ,Greece,1787667971,1787667971,15.5574,41.6406,11887.2,False,260.11,123.63,-0.33,,12512.04,0653,False,0,2026-08-25 14:26:15.818294
504e87,FIA5216 ,Republic of Moldova,1787667971,1787667971,12.9517,44.9408,10058.4,False,255.55,97.05,0.33,,10523.22,1000,False,0,2026-08-25 14:26:15.818294
504e81,TVS8BG  ,Republic of Moldova,1787667882,1787667884,18.3442,40.9708,10972.8,False,215.14,343.04,0.0,,11590.02,,False,0,2026-08-25 14:26:15.818294
46b8b4,AEE674  ,Greece,1787667972,1787667972,18.0409,40.1229,11582.4,False,214.75,276.19,0.33,,12230.1,,False,0,2026-08-25 14:26:15.818294
46b8b3,AEE604  ,Greece,1787667971,1787667971,18.1902,43.0212,11582.4,False,214.81,324.75,0.33,,12169.14,,False,0,2026-08-25 14:26:15.818294
48e899,ENT3FT  ,Poland,1787667970,1787667971,17.0429,45.8911,11277.6,False,227.25,170.75,0.0,,11750.04,1000,False,0,2026-08-25 14:26:15.818294
48c235,RYR4057 ,Poland,1787667911,1787667911,16.272,43.2403,11582.4,False,215.16,192.71,0.0,,12138.66,1000,False,0,2026-08-25 14:26:15.818294
48c231,RYR79SY ,Poland,1787667969,1787667969,15.6737,41.1091,6248.4,False,168.22,269.82,-15.28,,6865.62,,False,0,2026-08-25 14:26:15.818294
406a91,EZY61PL ,United Kingdom,1787667971,1787667971,12.0591,45.5504,10980.42,False,200.43,295.38,0.33,,11437.62,6627,False,0,2026-08-25 14:26:15.818294
48c222,RYR1XU  ,Poland,1787667970,1787667971,16.7855,45.5177,11277.6,False,232.34,157.75,0.33,,11765.28,4550,False,0,2026-08-25 14:26:15.818294
44056b,EJU75PJ ,Austria,1787667791,1787667794,15.4459,43.3546,2941.32,False,158.35,114.98,-5.2,,3116.58,1000,False,0,2026-08-25 14:26:15.818294
440591,GAC014K ,Austria,1787667972,1787667972,9.7834,41.1323,10363.2,False,168.47,20.37,0.0,,10980.42,5150,False,0,2026-08-25 14:26:15.818294
06a102,,Qatar,1787667969,1787667969,8.7143,45.6325,,True,0.64,78.75,,,,,False,0,2026-08-25 14:26:15.818294
440539,OEXEX   ,Austria,1787667970,1787667970,9.4281,44.2783,434.34,False,48.33,348.33,1.63,,480.06,,False,0,2026-08-25 14:26:15.818294
06a0fa,QTR4T   ,Qatar,1787667972,1787667972,8.9332,44.0104,7871.46,False,255.49,96.94,5.53,,8282.94,0406,False,0,2026-08-25 14:26:15.818294
4a2184,AEZ75HH ,Romania,1787667933,1787667933,9.2767,45.4489,121.92,False,53.15,355.56,-0.33,,152.4,1520,True,0,2026-08-25 14:26:15.818294
4a2185,AEZ2121 ,Romania,1787667971,1787667971,13.1808,40.3868,10668.0,False,246.99,162.55,-0.33,,11292.84,4661,False,0,2026-08-25 14:26:15.818294
4a2181,HLJ2VV  ,Romania,1787667970,1787667972,16.9293,43.29,10972.8,False,219.28,336.2,0.0,,11513.82,,False,0,2026-08-25 14:26:15.818294
399549,AGH03A  ,France,1787667971,1787667971,8.3149,42.9146,6096.0,False,117.29,284.22,0.0,,6438.9,,False,0,2026-08-25 14:26:15.818294
408102,GGVII   ,United Kingdom,1787667971,1787667971,14.8234,44.3551,13716.0,False,281.28,128.32,0.0,,14226.54,3452,False,0,2026-08-25 14:26:15.818294
4b180a,SWR8HD  ,Switzerland,1787667972,1787667972,9.2537,45.2142,11521.44,False,187.68,294.11,-4.88,,12024.36,5502,False,0,2026-08-25 14:26:15.818294
3c6667,DLH3CK  ,Germany,1787667972,1787667972,17.9795,43.3157,10683.24,False,249.51,140.27,0.0,,11201.4,5653,False,0,2026-08-25 14:26:15.818294
3cc8c8,JEI525  ,Germany,1787667971,1787667972,15.016,46.8371,10668.0,False,251.07,107.28,0.0,,11087.1,6414,False,0,2026-08-25 14:26:15.818294
3c65d0,DLH6LX  ,Germany,1787667970,1787667971,17.1111,43.4326,11582.4,False,218.54,322.94,0.0,,12138.66,2040,False,0,2026-08-25 14:26:15.818294
3c65c7,DLH1LC  ,Germany,1787667971,1787667972,9.4013,44.5152,11894.82,False,259.28,157.61,0.0,,12420.6,1000,False,0,2026-08-25 14:26:15.818294
3c65cf,DLH07A  ,Germany,1787667971,1787667972,6.801,46.519,10370.82,False,220.27,209.68,-0.65,,10805.16,1000,False,0,2026-08-25 14:26:15.818294
4a09b2,AEZ2378 ,Romania,1787667972,1787667972,12.9155,38.1022,9608.82,False,231.01,108.43,-12.03,,10279.38,5177,False,0,2026-08-25 14:26:15.818294
3b7b84,DRAGO2B ,France,1787667725,1787667726,9.3939,42.6738,586.74,False,61.2,106.61,-5.85,,655.32,,False,0,2026-08-25 14:26:15.818294
3c674e,DLH99X  ,Germany,1787667972,1787667972,11.2849,46.4563,9540.24,False,220.63,243.26,6.18,,9951.72,1000,False,0,2026-08-25 14:26:15.818294
aa57df,AAL333  ,United States,1787667971,1787667971,12.9981,41.0608,9753.6,False,234.64,315.62,0.0,,10340.34,,False,0,2026-08-25 14:26:15.818294
460812,FSF683S ,Finland,1787667965,1787667972,6.6174,46.5442,,True,0.0,180.0,,,,,False,0,2026-08-25 14:26:15.818294
39d30b,TVF11JJ ,France,1787667971,1787667971,8.5254,44.96,10972.8,False,196.08,315.53,0.0,,11460.48,1000,False,0,2026-08-25 14:26:15.818294
3c7877,CFG2KM  ,Germany,1787667972,1787667972,9.5469,45.3969,11437.62,False,241.87,39.65,-4.55,,11925.3,1000,False,0,2026-08-25 14:26:15.818294
4690e1,AEE6FM  ,Greece,1787667971,1787667972,6.9253,43.1211,7010.4,False,171.31,292.79,0.0,,7406.64,2016,False,0,2026-08-25 14:26:15.818294
39e68e,AFR87RZ ,France,1787667972,1787667972,9.4285,46.2866,9448.8,False,244.87,162.52,0.33,,9867.9,1000,False,0,2026-08-25 14:26:15.818294
408260,EXS14Q  ,United Kingdom,1787667972,1787667972,14.0591,44.526,11285.22,False,260.89,121.37,0.0,,11795.76,2703,False,0,2026-08-25 14:26:15.818294
39e693,,France,1787667741,1787667741,10.3881,36.6691,1257.3,False,114.96,211.27,-6.5,,1417.32,,False,0,2026-08-25 14:26:15.818294
4080f7,EZY73ZJ ,United Kingdom,1787667971,1787667972,9.2861,47.0162,11590.02,False,208.91,289.42,-0.33,,12024.36,2761,False,0,2026-08-25 14:26:15.818294
02a1b4,LBT2344 ,Tunisia,1787667971,1787667972,8.9126,39.5993,10965.18,False,229.67,357.43,0.0,,11635.74,,False,0,2026-08-25 14:26:15.818294
4596b2,OYEUR   ,Denmark,1787667972,1787667972,12.8302,45.5802,4739.64,False,82.47,273.58,3.9,,4975.86,7427,False,0,2026-08-25 14:26:15.818294
39d1a8,FHUNI2  ,France,1787667972,1787667972,6.9579,43.5479,,True,3.09,45.0,,,,,False,0,2026-08-25 14:26:15.818294
494143,NJE917P ,Portugal,1787667971,1787667972,8.8179,46.2073,8839.2,False,196.51,188.28,0.33,,9227.82,1000,False,0,2026-08-25 14:26:15.818294
49410b,NJE579W ,Portugal,1787667971,1787667972,17.6813,45.3397,10683.24,False,249.6,85.98,-7.48,,11148.06,0473,False,0,2026-08-25 14:26:15.818294
4080e9,BAW32T  ,United Kingdom,1787667970,1787667972,16.5358,43.5273,11269.98,False,224.35,166.47,-0.33,,11841.48,0527,False,0,2026-08-25 14:26:15.818294
494105,NJE970B ,Portugal,1787667971,1787667971,16.465,38.8445,1882.14,False,139.1,111.25,-4.88,,2072.64,1000,False,0,2026-08-25 14:26:15.818294
3981e4,ITI430B ,France,1787667972,1787667972,6.8731,43.0926,4914.9,False,96.29,201.63,6.18,,5227.32,1000,False,0,2026-08-25 14:26:15.818294
31de9f,ID578   ,Italy,1787667972,1787667972,8.3557,44.8879,426.72,False,40.39,46.55,-1.95,,502.92,,False,0,2026-08-25 14:26:15.818294
3c7985,CFG6KT  ,Germany,1787667971,1787667971,6.7527,45.3737,9761.22,False,232.27,357.33,0.0,,10233.66,1000,False,0,2026-08-25 14:26:15.818294
3c6652,DLH3YJ  ,Germany,1787667971,1787667972,12.0928,44.5895,11277.6,False,238.78,173.32,0.0,,11772.9,1000,False,0,2026-08-25 14:26:15.818294
7103d6,SVA375  ,Saudi Arabia,1787667970,1787667971,16.3739,35.5806,11582.4,False,230.19,278.09,0.0,,12321.54,,False,0,2026-08-25 14:26:15.818294
4009d5,ZODIAC51,United Kingdom,1787667972,1787667972,7.2897,46.0829,6393.18,False,124.34,290.08,0.0,,6690.36,2404,False,0,2026-08-25 14:26:15.818294
3c6481,DLH6RM  ,Germany,1787667971,1787667971,11.9988,42.3626,5349.24,False,194.52,350.56,7.48,,5669.28,,False,0,2026-08-25 14:26:15.818294
3c6486,DLH3NE  ,Germany,1787667643,1787667664,15.4465,43.7097,3489.96,False,182.6,138.54,-10.08,,3665.22,1000,False,0,2026-08-25 14:26:15.818294
3c6497,DLH3WH  ,Germany,1787667972,1787667972,11.8742,44.793,10652.76,False,231.17,190.38,0.0,,11132.82,7421,False,0,2026-08-25 14:26:15.818294
3c6429,CFG8CX  ,Germany,1787667972,1787667972,18.2368,44.7879,10675.62,False,247.0,135.08,0.0,,11178.54,7660,False,0,2026-08-25 14:26:15.818294
3c6441,DLH4LF  ,Germany,1787667972,1787667972,8.7826,45.4513,952.5,False,119.92,346.86,-2.6,,1021.08,1000,False,0,2026-08-25 14:26:15.818294
495148,TAP824  ,Portugal,1787667971,1787667971,8.7168,45.6254,,True,0.0,168.75,,,,2265,True,0,2026-08-25 14:26:15.818294
4b169a,SWR4TD  ,Switzerland,1787667972,1787667972,6.7664,45.1656,9745.98,False,231.78,357.2,0.0,,10218.42,1000,False,0,2026-08-25 14:26:15.818294
440c34,EJU4132 ,Austria,1787667964,1787667970,12.6196,35.5001,,True,1.54,25.31,,,,,False,0,2026-08-25 14:26:15.818294
3991e3,AFR37SH ,France,1787667971,1787667972,7.911,44.6135,11285.22,False,258.64,135.4,0.33,,11795.76,1000,False,0,2026-08-25 14:26:15.818294
ac3f7f,N889CJ  ,United States,1787667972,1787667972,11.0597,46.6347,8747.76,False,250.95,31.93,-11.05,,9128.76,1000,False,0,2026-08-25 14:26:15.818294
3c7861,CFG6MC  ,Germany,1787667972,1787667972,13.8169,46.2985,10668.0,False,240.41,144.41,0.33,,11094.72,7716,False,0,2026-08-25 14:26:15.818294
392ae2,AFR1098 ,France,1787667972,1787667972,16.5398,41.0717,10660.38,False,255.0,135.08,-0.33,,11269.98,7563,False,0,2026-08-25 14:26:15.818294
392ae6,AFR39TE ,France,1787667972,1787667972,7.0351,43.7713,10363.2,False,219.34,329.4,0.0,,10904.22,1000,False,0,2026-08-25 14:26:15.818294
392ae8,AFR41BL ,France,1787667971,1787667972,6.7058,46.4124,10972.8,False,209.66,316.99,-0.33,,11437.62,1000,False,0,2026-08-25 14:26:15.818294
4b1509,HBHZD   ,Switzerland,1787667971,1787667971,8.3725,46.9955,2034.54,False,154.65,46.48,-4.88,,2171.7,7000,False,0,2026-08-25 14:26:15.818294
408011,EZY83LT ,United Kingdom,1787667971,1787667972,15.4431,45.6807,11285.22,False,263.19,110.24,-0.33,,11750.04,2723,False,0,2026-08-25 14:26:15.818294
440d85,OEDDA   ,Austria,1787667971,1787667971,12.2908,43.0449,1234.44,False,54.35,252.94,0.0,,1341.12,,False,0,2026-08-25 14:26:15.818294
3c5099,LBT730  ,Germany,1787667971,1787667971,9.8152,43.1478,10972.8,False,216.67,337.82,0.33,,11567.16,6143,False,0,2026-08-25 14:26:15.818294
4b2858,HBPHG   ,Switzerland,1787667971,1787667971,8.0773,47.0857,1508.76,False,53.71,286.7,-0.65,,1577.34,7000,False,0,2026-08-25 14:26:15.818294
440d8a,OEDDJ   ,Austria,1787667971,1787667971,12.3875,42.6534,1836.42,False,57.62,336.87,0.33,,1973.58,,False,0,2026-08-25 14:26:15.818294
400960,BAW537  ,United Kingdom,1787667971,1787667971,13.5169,41.534,7780.02,False,201.15,322.69,9.43,,8267.7,,False,0,2026-08-25 14:26:15.818294
495279,TAR215  ,Portugal,1787667666,1787667678,10.7776,36.6945,2537.46,False,109.64,278.09,-6.5,,2819.4,2317,False,0,2026-08-25 14:26:15.818294
4baac9,THY5EL  ,Turkey,1787667971,1787667972,16.5228,46.0376,10668.0,False,249.63,117.09,0.33,,11102.34,1365,False,0,2026-08-25 14:26:15.818294
4baad6,THY1VT  ,Turkey,1787667972,1787667972,18.2869,45.8148,10058.4,False,241.14,129.63,0.0,,10492.74,3014,False,0,2026-08-25 14:26:15.818294
4b39e3,HBVXZ   ,Switzerland,1787667971,1787667971,8.583,45.3256,4427.22,False,186.76,18.63,-6.5,,4648.2,4632,False,0,2026-08-25 14:26:15.818294
4ca9ea,RYR9LC  ,Ireland,1787667971,1787667971,7.5793,44.1795,9723.12,False,211.02,240.5,10.08,,10226.04,4017,False,0,2026-08-25 14:26:15.818294
4ca9cf,RYR41SU ,Ireland,1787667971,1787667971,14.2903,38.6093,7665.72,False,200.68,154.81,-5.2,,8214.36,0133,False,0,2026-08-25 14:26:15.818294
ae04d8,CNV6812 ,United States,1787667972,1787667972,17.9423,36.1978,12192.0,False,212.65,289.36,0.0,,12931.14,,False,0,2026-08-25 14:26:15.818294
4734db,HAUAL   ,Hungary,1787667953,1787667960,17.2913,46.984,1066.8,False,38.49,127.94,-0.33,,1082.04,7017,False,0,2026-08-25 14:26:15.818294
4ca8fa,NOS153  ,Ireland,1787667971,1787667971,17.5141,40.0162,11574.78,False,239.94,302.12,0.0,,12222.48,,False,0,2026-08-25 14:26:15.818294
490d03,NJE486W ,Portugal,1787667972,1787667972,7.5222,43.5487,944.88,False,94.37,324.32,-0.65,,1021.08,0655,False,0,2026-08-25 14:26:15.818294
490d04,NJE183D ,Portugal,1787667971,1787667971,10.4524,40.2377,13106.4,False,259.1,101.8,0.0,,13746.48,5247,False,0,2026-08-25 14:26:15.818294
394f02,NAK399B ,France,1787667885,1787667963,9.4481,42.552,1524.0,False,79.94,4.06,-12.35,,1615.44,1000,False,0,2026-08-25 14:26:15.818294
4d4027,3AMAC   ,Monaco,1787667971,1787667971,7.3558,43.7257,731.52,False,57.37,147.45,-9.1,,784.86,,False,0,2026-08-25 14:26:15.818294
4d4039,3AMPJ   ,Monaco,1787667961,1787667963,8.7252,41.9029,396.24,False,70.93,71.83,-3.25,,464.82,,False,0,2026-08-25 14:26:15.818294
486803,KLM57B  ,Kingdom of the Netherlands,1787667972,1787667972,11.1679,44.5787,563.88,False,95.48,116.57,-4.88,,609.6,1000,False,0,2026-08-25 14:26:15.818294
31ff43,PROVA27 ,Italy,1787667971,1787667972,7.9026,45.039,1844.04,False,70.93,251.83,-0.33,,1958.34,7462,False,0,2026-08-25 14:26:15.818294
4ca8f4,ITY1197 ,Ireland,1787667971,1787667972,12.8385,41.8881,11277.6,False,263.93,150.84,0.0,,11887.2,1000,False,0,2026-08-25 14:26:15.818294
4ca8af,RYR1109 ,Ireland,1787667819,1787667819,12.2573,41.8561,76.2,False,83.63,162.46,-5.2,,144.78,,False,0,2026-08-25 14:26:15.818294
4ca8d6,RYR84VF ,Ireland,1787667971,1787667972,9.1551,46.9337,10972.8,False,207.95,306.25,0.0,,11391.9,2760,False,0,2026-08-25 14:26:15.818294
501e6e,9AJIP   ,Croatia,1787667971,1787667972,7.4993,44.032,11887.2,False,169.33,243.67,0.0,,12466.32,1000,False,0,2026-08-25 14:26:15.818294
4b7fa9,PEG11   ,Switzerland,1787667971,1787667972,7.2919,47.0306,3665.22,False,166.66,136.5,-0.98,,3840.48,6100,False,0,2026-08-25 14:26:15.818294
3c7425,TUI88V  ,Germany,1787667971,1787667972,13.6341,44.6216,11277.6,False,260.11,134.44,0.0,,11780.52,0626,False,0,2026-08-25 14:26:15.818294
3c7424,TUI18H  ,Germany,1787667971,1787667971,16.2038,44.8522,11277.6,False,247.73,140.39,0.0,,11780.52,6426,False,0,2026-08-25 14:26:15.818294
440b1e,EJU79XD ,Austria,1787667972,1787667972,17.0621,46.367,11269.98,False,228.32,156.5,0.33,,11719.56,7614,False,0,2026-08-25 14:26:15.818294
4ca92d,EIN4WL  ,Ireland,1787667972,1787667972,9.8099,43.4548,10264.14,False,206.51,323.82,3.25,,10797.54,1222,False,0,2026-08-25 14:26:15.818294
4ca84b,RYR163M ,Ireland,1787667971,1787667972,12.1313,43.531,11277.6,False,232.27,182.67,0.0,,11826.24,1000,False,0,2026-08-25 14:26:15.818294
4ca853,RYR1FM  ,Ireland,1787667972,1787667972,11.4571,43.3727,5524.5,False,193.12,280.59,-10.73,,5844.54,2074,False,0,2026-08-25 14:26:15.818294
486953,KLM21J  ,Kingdom of the Netherlands,1787667971,1787667972,8.8374,39.9986,8077.2,False,216.95,158.0,-8.45,,8610.6,3134,False,0,2026-08-25 14:26:15.818294
501dd1,CTN345  ,Croatia,1787667970,1787667972,18.0739,43.9322,3208.02,False,111.31,302.74,5.2,,3413.76,,False,0,2026-08-25 14:26:15.818294
49d5b4,ELI30D  ,Czech Republic,1787667971,1787667972,17.2478,44.7087,13106.4,False,205.12,309.2,0.0,,13632.18,3233,False,0,2026-08-25 14:26:15.818294
4ca6f1,ITY1616 ,Ireland,1787667971,1787667971,12.2245,41.9345,533.4,False,97.17,163.39,-4.88,,624.84,,False,0,2026-08-25 14:26:15.818294
3cc319,DCBEN   ,Germany,1787667972,1787667972,15.8522,45.7638,12496.8,False,228.86,133.82,0.0,,12969.24,7143,False,0,2026-08-25 14:26:15.818294
02a197,TAR790  ,Tunisia,1787667970,1787667971,8.6523,41.4829,10980.42,False,226.5,336.58,0.0,,11620.5,6154,False,0,2026-08-25 14:26:15.818294
02a194,TAR654  ,Tunisia,1787667972,1787667972,10.2879,35.9665,9342.12,False,235.97,350.21,9.75,,9951.72,6132,False,0,2026-08-25 14:26:15.818294
02a192,TAR250  ,Tunisia,1787667972,1787667972,8.5254,41.8311,9144.0,False,225.75,338.76,0.0,,9692.64,1000,False,0,2026-08-25 14:26:15.818294
4ca6fb,RYR312L ,Ireland,1787667972,1787667972,8.9975,44.2949,11582.4,False,196.32,322.56,0.0,,12115.8,1000,False,0,2026-08-25 14:26:15.818294
4ca809,RYR64QD ,Ireland,1787667971,1787667971,10.0516,43.0416,10157.46,False,197.41,320.71,-5.85,,10713.72,1000,False,0,2026-08-25 14:26:15.818294
4ca82f,EJU87LY ,Ireland,1787667972,1787667972,9.2913,45.3124,815.34,False,102.75,355.12,-6.18,,883.92,7504,False,0,2026-08-25 14:26:15.818294
4ca80b,RYR8VD  ,Ireland,1787667972,1787667972,9.4792,44.374,7086.6,False,178.99,330.56,-8.78,,7467.6,7050,False,0,2026-08-25 14:26:15.818294
4ca80c,RYR16CP ,Ireland,1787667971,1787667971,8.072,40.82,5448.3,False,195.67,355.17,10.08,,5829.3,,False,0,2026-08-25 14:26:15.818294
4ca816,RYR1AE  ,Ireland,1787667972,1787667972,12.3194,43.2619,8001.0,False,247.04,175.94,-4.88,,8458.2,1000,False,0,2026-08-25 14:26:15.818294
4ca812,RYR1TU  ,Ireland,1787667971,1787667971,7.1358,43.5278,10363.2,False,257.55,56.82,0.33,,10896.6,1000,False,0,2026-08-25 14:26:15.818294
4bcdef,SXS8BU  ,Turkey,1787667972,1787667972,18.2238,44.5832,11887.2,False,243.09,131.48,0.33,,12412.98,7644,False,0,2026-08-25 14:26:15.818294
4ca73b,RYR42MY ,Ireland,1787667970,1787667972,15.3598,37.5866,2125.98,False,151.6,31.96,11.05,,2331.72,,False,0,2026-08-25 14:26:15.818294
4bcdce,SXS5KE  ,Turkey,1787667972,1787667972,15.8122,45.4154,11887.2,False,240.75,129.71,0.33,,12367.26,7657,False,0,2026-08-25 14:26:15.818294
4ca798,ITY2059 ,Ireland,1787667972,1787667972,9.6556,45.0263,5852.16,False,180.15,153.0,10.4,,6141.72,1000,False,0,2026-08-25 14:26:15.818294
